,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,county
235,"Walker County, Texas",3932.0,62.0,0.015768056968463885,48875,71539,12787,40510,16393,256,911,10,16,656,71539,41642,29897,3120,3108,2959,5491,10647,10015,9805,9702,4367,3608,5197,2269,1251,35.4,784.222,0.319,56813,49198,42049,14108,7615,21636,3264,1356,2303,2237,3259,3233,2562,2257,763,402,41855,56197,17789,40050,36918,1.5768056968463884,5.496302716001061,68.31937824123904,91.22289351739686,3,6923,5496,18214,3020,12419,5795,938,31029,45145,22874,3520,62822,8717,35340,23874,11074,0.1787416653853143,0.5662645549979731,0.229147737597674,0.003578467688952879,0.012734312752484659,0.00013978389409972182,0.00022365423055955487,0.009169823452941752,0.5820880918100616,0.4179119081899384,0.04361257495911322,0.043444834286193536,0.04136205426410769,0.07675533625015726,0.14882791204797385,0.13999356994087142,0.13705810816477726,0.13561833405555013,0.06104362655334852,0.05043402899117964,0.07264568976362544,0.03171696557122688,0.0174869651518752,0.8659637758963618,0.13403622410363825,0.15085967831392125,0.06267332224070993,0.10644296542799038,0.10339249399149564,0.15062858199297466,0.1494268811240525,0.11841375485302275,0.10431687927528194,0.03526529857644666,0.018580144204104268,0.3199759659826216,0.2540210759844703,0.8418376779441671,0.1395821778517286,0.5739970419670919,0.26784063597707525,0.013111729266553908,0.4337354450020269,0.6310543899131942,0.3197416793637037,0.049203930723102085,0.8781503795132725,0.12184962048672753,0.4939962817484169,0.3337200687736759,0.15479668432603194,Walker County
236,"Waller County, Texas",959.0,17.0,0.017726798748696558,10369,49987,14903,21571,12222,31,428,24,48,760,49987,24869,25118,3371,3804,3205,5399,6604,5834,5034,5509,2916,2554,3697,1531,529,29.0,513.337,0.348,49757,39814,30369,13242,9943,14807,802,647,1616,1514,2026,2438,1767,2287,818,892,57654,78075,24495,44726,32173,1.7726798748696555,1.9184988096905202,20.743393282253386,97.37657718029287,1,3065,3540,10810,3105,6605,4205,863,28416,33251,14676,2060,44230,5757,28217,13459,7782,0.2981375157540961,0.43153219837157664,0.24450357092844135,0.0006201612419228999,0.008562226178806491,0.00048012483245643865,0.0009602496649128773,0.015203953027787225,0.4975093524316322,0.5024906475683678,0.06743753375877727,0.07609978594434554,0.06411667033428692,0.10800808210134637,0.13211434973093006,0.1167103446896193,0.10070618360773803,0.11020865425010502,0.0583351671434573,0.05109328425390602,0.0739592293996439,0.03062796327045032,0.010582751515394005,0.8001688204674721,0.19983117953252807,0.05416357128385224,0.04369554940230972,0.10913757006821098,0.10224893631390558,0.136827176335517,0.1646518538529074,0.11933544944958464,0.15445397447153372,0.05524414128452759,0.06024177753765113,0.20699669075437294,0.23907611264942255,0.7300601067062875,0.2096981157560613,0.4460728034037955,0.2839873033024921,0.01726448876707944,0.5684678016284234,0.6651929501670434,0.29359633504711224,0.041210714785844316,0.8848300558145118,0.11516994418548825,0.5644867665593054,0.2692500050013004,0.15568047692400025,Waller County
237,"Ward County, Texas",158.0,1.0,0.006329113924050633,1742,11586,6131,4724,533,55,67,0,0,76,11586,5864,5722,848,908,902,822,872,1618,1410,1315,650,645,894,523,179,33.2,835.6030000000003,0.378,11477,9448,7216,3169,2029,3956,314,207,378,268,407,715,722,563,199,183,64630,75278,26570,60592,36077,0.6329113924050633,1.3637148282409806,15.035387536682196,13.865436098242824,1,899,675,3011,762,1574,1437,131,6862,7380,3504,702,9990,1596,5970,3375,2062,0.5291731399965476,0.40773347143103744,0.046003797686863454,0.004747108579319869,0.005782841360262385,0.0,0.0,0.0065596409459692745,0.5061280856205765,0.4938719143794234,0.07319178318660452,0.0783704470913171,0.07785258070084584,0.0709476954945624,0.07526324874848955,0.1396513032970827,0.12169860176074572,0.11349905057828412,0.056102192301053004,0.055670636975660284,0.07716209218021751,0.04514068703607803,0.01544968064905921,0.8232116406726496,0.17678835932735035,0.07937310414560161,0.05232558139534884,0.0955510616784631,0.06774519716885744,0.10288169868554096,0.1807381193124368,0.18250758341759352,0.1423154701718908,0.05030333670374115,0.04625884732052578,0.22724974721941354,0.1706268958543984,0.7611223458038423,0.192618806875632,0.3978766430738119,0.3632457027300303,0.011306749525289142,0.5922665285689626,0.6369756602796478,0.3024339720352149,0.06059036768513724,0.8622475401346452,0.13775245986535473,0.5152770585189022,0.29129984464008285,0.1779734161919558,Ward County
238,"Washington County, Texas",694.0,48.0,0.069164265129683,10716,34796,5483,22364,5771,79,591,36,0,472,34796,17259,17537,2133,1924,2344,3063,2145,3348,3752,4018,2282,2548,3892,2112,1235,41.6,604.184,0.3670000000000001,34144,30186,23670,11810,3958,12381,789,647,1343,1323,1479,2512,1612,1474,494,708,56237,76880,29604,45341,32154,6.916426512968299,1.9944821243821127,30.796643292332448,57.59172702355575,1,2779,2802,9705,1968,5581,4124,587,12432,18709,12740,3347,27557,7239,14957,10052,8552,0.15757558340039085,0.6427175537418094,0.16585239682722153,0.002270375905276469,0.01698471088630877,0.0010346016783538338,0.0,0.013564777560639152,0.4960052879641338,0.5039947120358662,0.06130014944246465,0.05529371192091045,0.06736406483503851,0.08802735946660535,0.0616450166685826,0.09621795608690653,0.10782848603287734,0.11547304287849178,0.06558225083342913,0.07322680767904356,0.11185193700425336,0.06069663179675825,0.035492585354638465,0.8840791940018744,0.11592080599812557,0.06372667797431547,0.05225749131734109,0.10847265972053953,0.10685728131814876,0.1194572328567967,0.20289152734027946,0.13019949923269525,0.11905338825619903,0.03989984653905177,0.0571843954446329,0.2244568290121961,0.2263145141749455,0.7838623697601164,0.15895323479525078,0.4507713431871416,0.33309102657297474,0.016869755144269458,0.3572824462581906,0.5376767444533854,0.36613403839521785,0.09618921715139672,0.7919588458443501,0.20804115415565008,0.4298482584205081,0.28888377974479823,0.2457753764800552,Washington County
239,"Webb County, Texas",15011.0,329.0,0.021917260675504632,86659,272053,259797,9513,780,118,1295,33,132,385,272053,132906,139147,26546,23862,25976,24233,21883,36453,35572,30398,12160,10584,14333,6922,3131,28.6,3361.478,0.373,269779,193922,108913,97148,75857,73659,8833,5334,9056,8416,10141,11754,7378,8056,2498,2193,42293,59917,17326,36910,28115,2.191726067550463,5.517674864824135,31.85371967962125,80.93255407294053,3,23223,18557,60912,10554,41780,19132,668,262540,194525,67475,10053,247667,24386,158953,78130,31839,0.9549499546044335,0.03496745119517153,0.002867088398216524,0.0004337390140891665,0.0047601018919107676,0.0001212998937706991,0.0004851995750827964,0.0014151654273248226,0.4885298085299555,0.5114701914700445,0.0975765751526357,0.0877108504592855,0.09548139516932362,0.0890745553256167,0.08043653258740023,0.13399227356434226,0.13075393397610025,0.1117355809345973,0.04469717297732427,0.038904184111184216,0.052684587194406975,0.0254435716569933,0.011508786890789664,0.7188179954703665,0.2811820045296335,0.11991745747294967,0.07241477619842789,0.12294492186969685,0.11425623481176772,0.13767496164759227,0.15957316824827925,0.10016427048968896,0.10936884834168263,0.033913031672979536,0.0297723292469352,0.3152771555410744,0.25193119645935996,0.8269457907384027,0.14328188001466216,0.5672083520004344,0.25973743873796823,0.002455403910267485,0.9650325488048284,0.7150261162347042,0.24802152521751275,0.03695235854778297,0.91036305425781,0.08963694574218994,0.584272182258604,0.2871866878880218,0.1170323429625845,Webb County
240,"Wharton County, Texas",1420.0,58.0,0.04084507042253521,14004,41551,16983,18643,5747,27,64,0,8,79,41551,20395,21156,2827,2904,3245,3010,2643,5060,4611,5087,3087,2310,3729,2131,907,37.2,1086.151,0.3670000000000001,41197,33706,23557,13888,7491,15256,1125,1103,1757,1371,2316,2769,1405,2053,1012,345,49619,70765,26281,43442,31191,4.084507042253522,3.417486943755866,33.7031599720825,38.25527021565141,3,3985,3687,11846,3065,7672,4174,114,22908,24300,14213,3038,34784,6767,19689,12785,8170,0.40872662511130897,0.4486775288200043,0.1383119539842603,0.000649803855502876,0.0015402758056364467,0.0,0.00019253447570455584,0.001901277947582489,0.4908425789993021,0.5091574210006979,0.06803687035209742,0.06989001468075377,0.07809679670766048,0.07244109648383913,0.06360857741089264,0.12177805588313158,0.11097205843421336,0.12242785973863445,0.07429424081249549,0.05559432985969049,0.0897451324877861,0.05128637096580106,0.02182859618300402,0.8181663713377187,0.18183362866228125,0.07374147876245411,0.07229942317776612,0.1151678028316728,0.08986628211851075,0.1518091242789722,0.1815023597273204,0.09209491347666493,0.1345700052438385,0.06633455689564761,0.022614053487152598,0.261208704771893,0.2416754063974829,0.7764813843733613,0.2009045621394861,0.502884111169376,0.2735972732039853,0.002743616278789921,0.5513224711799957,0.5848234699525884,0.3420615628986065,0.07311496714880507,0.8371399003634088,0.16286009963659118,0.47385141151837495,0.3076941589853433,0.19662583331327765,Wharton County
241,"Wheeler County, Texas",76.0,0.0,0.0,1049,5482,1448,3740,142,13,5,17,0,117,5482,2844,2638,382,438,392,305,253,783,602,583,429,300,578,285,152,39.0,914.523,0.254,5413,4348,3347,1683,1065,2254,143,168,239,231,360,349,339,256,118,51,49352,65686,26844,47174,32273,0.0,1.3863553447646844,19.1353520612915,5.994381770606098,1,550,591,1829,374,1141,688,147,1742,3155,1890,437,4467,1015,2553,1614,1163,0.2641371762130609,0.682232761765779,0.025902955125866472,0.002371397300255381,0.0009120758847136082,0.003101058008026268,0.0,0.02134257570229843,0.5187887632251004,0.4812112367748997,0.06968259759211966,0.07989784750091207,0.07150674936154687,0.0556366289675301,0.046151039766508584,0.14283108354615104,0.10981393651951844,0.1063480481576067,0.07825611090842759,0.054724553082816485,0.1054359722728931,0.05198832542867567,0.027727106895293688,0.8032514317384075,0.19674856826159245,0.06344276841171251,0.07453416149068323,0.10603371783496007,0.10248447204968944,0.15971606033717836,0.15483584738243122,0.15039929015084294,0.11357586512866015,0.052351375332741784,0.022626441881100263,0.2440106477373558,0.2622005323868678,0.8114463176574978,0.16592724046140195,0.5062111801242236,0.3052351375332742,0.02681503101058008,0.3177672382342211,0.5755198832542867,0.3447646844217439,0.07971543232396935,0.8148485954031376,0.18515140459686247,0.4657059467347683,0.2944180955855527,0.21214885078438525,Wheeler County
242,"Wichita County, Texas",3486.0,33.0,0.00946643717728055,41312,131818,24818,86518,13116,922,2732,59,450,3203,131818,68325,63493,8617,8564,7984,10463,11987,19733,15035,14923,8612,7224,10103,5966,2607,34.3,627.594,0.36,116887,100745,75743,40658,16142,47951,4588,3033,5502,5178,7199,8601,5750,5364,1583,1153,46575,62083,23921,41341,31862,0.9466437177280552,2.6445553718005126,31.340181158870557,210.03706217714,2,13123,12377,39851,6947,25500,14351,4634,45300,82383,40862,8573,113142,18676,67348,38570,23293,0.1882747424479206,0.6563443535784187,0.09950082689769227,0.006994492406196423,0.020725545828339072,0.00044758682425768867,0.003413797812134913,0.024298654205040283,0.5183283011424843,0.4816716988575157,0.06537043499370344,0.06496836547360756,0.06056835940463366,0.07937459224081689,0.0909359874979138,0.1496988271707961,0.1140587780121076,0.11320912166775406,0.06533250390690194,0.054802834210805805,0.07664355399110895,0.04525937277154865,0.0197772686583016,0.8619008101841948,0.13809918981580502,0.09568100769535567,0.06325206982127589,0.1147421325936894,0.10798523492732164,0.15013242685241185,0.1793706074951513,0.11991407895560052,0.11186419469875497,0.033012867302037494,0.024045379658401284,0.27367521011032103,0.2581176617797335,0.8310775583408062,0.14487706200079248,0.5317928718900544,0.2992846864507518,0.035154531247629316,0.34365564642158125,0.6249753447935791,0.3099880137765707,0.06503664142985023,0.8583198045790408,0.1416801954209592,0.5109165667814715,0.2926004035867636,0.1767057609734634,Wichita County
243,"Wilbarger County, Texas",336.0,3.0,0.008928571428571428,3821,12906,3739,7583,1221,78,90,0,27,168,12906,6347,6559,673,742,917,991,661,1865,1498,1486,1039,740,1329,767,198,37.8,970.946,0.359,12720,10907,8069,4777,1813,5263,268,444,693,577,702,1057,761,474,184,103,48773,59930,24078,40755,28676,0.8928571428571428,2.6034402603440263,29.606384627305125,13.292191326809116,2,1405,1279,4502,658,2684,1818,273,5323,7347,4594,965,10612,2294,5849,4023,2836,0.28971021230435456,0.5875561754222842,0.09460715946071596,0.00604370060437006,0.006973500697350071,0.0,0.0020920502092050207,0.013017201301720129,0.4917867658453433,0.5082132341546568,0.05214628854796219,0.05749263908259724,0.07105222377188905,0.07678599101193244,0.05121648845498218,0.1445064311173098,0.11607004494033785,0.1151402448473578,0.08050519138385248,0.057337672400433914,0.10297536029753604,0.05942972260963893,0.015341701534170154,0.8574685534591195,0.1425314465408805,0.050921527645829384,0.08436253087592628,0.13167395021850656,0.10963328899866996,0.1333840015200456,0.20083602508075246,0.1445943378301349,0.09006270188105643,0.03496104883146495,0.019570587117613527,0.2669580087402622,0.2430172905187156,0.8554056621698651,0.12502375071252134,0.5099752992589778,0.3454303629108873,0.02115295211529521,0.4124438245777158,0.5692701069270107,0.3559584689291802,0.07477142414380908,0.8222532155586549,0.17774678444134512,0.4532000619866728,0.3117154811715481,0.21974275530760887,Wilbarger County
244,"Willacy County, Texas",1222.0,55.0,0.04500818330605565,9635,21754,19170,2412,129,2,0,0,0,41,21754,11681,10073,1398,1390,1621,1734,2011,3260,3018,2266,1028,1122,1612,981,313,33.6,590.591,0.379,20254,14556,6599,9056,5698,5810,972,677,892,608,763,816,510,379,127,66,29944,45647,14207,33306,25991,4.500818330605565,5.617357727314516,44.29070515767215,36.83428971995848,3,2541,1371,5238,506,3912,1326,43,19342,14432,6028,1294,18848,2906,11414,6312,3715,0.8812172474027765,0.11087616070607703,0.005929943918359842,9.193711501333089e-05,0.0,0.0,0.0,0.0018847108577732831,0.5369587202353591,0.463041279764641,0.0642640433943183,0.06389629493426496,0.07451503171830468,0.07970947871655787,0.0924427691459042,0.14985749747172933,0.1387331065551163,0.10416475131010387,0.047255677116852066,0.05157672152247862,0.07410131470074469,0.0450951549140388,0.014388158499586284,0.7186728547447417,0.2813271452552582,0.16729776247848538,0.11652323580034425,0.15352839931153184,0.10464716006884682,0.13132530120481928,0.140447504302926,0.08777969018932874,0.06523235800344232,0.021858864027538727,0.011359724612736663,0.4373493975903615,0.2359724612736661,0.9015490533562824,0.08709122203098106,0.6733218588640275,0.22822719449225476,0.001976647972786614,0.8891238392939229,0.6634182219361956,0.2770984646501793,0.059483313413625075,0.8664153718856302,0.13358462811436975,0.5246851153810793,0.29015353498207225,0.1707731911372621,Willacy County
245,"Williamson County, Texas",9335.0,152.0,0.01628280664167113,132622,527057,128133,316640,31855,866,33636,366,1198,14363,527057,259443,267614,35305,39362,40653,36058,29157,73635,85938,71680,28654,25929,38120,16238,6328,36.1,1118.338,0.311,523527,474565,419178,110149,48962,174754,4443,3458,8449,11907,18565,31234,26315,37620,17413,15350,83679,101648,35825,61035,45919,1.628280664167113,1.7711556814538083,25.1627433085985,471.2859618469551,1,16350,30472,104371,55033,46822,57549,16793,210417,340108,164383,22566,466371,60686,254170,186272,80287,0.24311032772546426,0.6007699356995543,0.06043938321661604,0.001643086041927154,0.06381852437212672,0.0006944220454334161,0.002272998935598996,0.027251321963279115,0.4922484664846497,0.5077515335153503,0.06698516479242284,0.07468262445997302,0.07713207489891985,0.0684138527711424,0.05532039229153583,0.13970974676363274,0.1630525730613577,0.13600047053734227,0.05436603631106313,0.049195817530172256,0.07232614309268258,0.030808811950130632,0.012006291539624745,0.9064766478137708,0.09352335218622918,0.02542431074539066,0.019787816015656292,0.04834796342286872,0.06813577943852503,0.10623505041372444,0.17873124506449065,0.15058310539386796,0.2152740423681289,0.09964292662828893,0.08783776050905845,0.09356009018391567,0.17437082985224944,0.5972452704945237,0.3149169689964178,0.26793092003616514,0.3293143504583586,0.03186182898623868,0.3992300643004457,0.6452964290389844,0.3118884674712602,0.042815103489755375,0.8848587534175619,0.11514124658243795,0.4822438559776267,0.3534190799097631,0.15233077257298547,Williamson County
246,"Wilson County, Texas",991.0,28.0,0.028254288597376387,10153,48198,18995,27657,642,53,188,44,56,563,48198,24197,24001,2862,3042,3621,3489,2757,5428,5914,7037,3650,3169,4397,1782,1050,40.2,803.735,0.34600000000000003,47533,40715,32961,13554,6818,15820,685,547,1185,1396,1627,2649,2506,3089,1061,1075,72445,89915,30935,57074,43634,2.825428859737639,2.0561019129424456,21.06518942694717,59.967526610138904,2,2417,3023,10595,4150,5440,5155,716,20541,27113,18253,2832,40969,7229,21199,16601,9348,0.3941034897713598,0.5738204904767833,0.013320054774057014,0.0010996306900701274,0.003900576787418565,0.0009129009502468982,0.0011618739366778706,0.011680982613386449,0.5020332793891863,0.4979667206108137,0.059380057263786874,0.06311465206025146,0.07512759865554587,0.07238889580480518,0.057201543632515874,0.11261878086227645,0.12270218681273083,0.14600190879289596,0.07572928337275406,0.06574961616664593,0.09122785177808207,0.03697248848499938,0.02178513631271007,0.8565628089958555,0.14343719100414448,0.04329962073324905,0.034576485461441216,0.07490518331226295,0.08824273072060683,0.10284450063211126,0.1674462705436157,0.1584070796460177,0.1952591656131479,0.06706700379266751,0.0679519595448799,0.15278128950695322,0.19108723135271807,0.6697218710493047,0.26232616940581543,0.3438685208596713,0.3258533501896333,0.014855388190381343,0.4261795095232167,0.5625337150919125,0.37870866011037796,0.05875762479770945,0.8500145234242085,0.14998547657579153,0.4398315282791817,0.34443337897838083,0.19394995642972734,Wilson County
247,"Winkler County, Texas",140.0,4.0,0.028571428571428567,425,7802,4689,2811,159,78,0,0,0,65,7802,3977,3825,649,714,646,698,548,944,975,942,441,356,472,294,123,32.5,841.2689999999999,0.374,7703,6046,4668,1974,1657,2572,212,156,180,286,356,409,398,385,98,92,59167,70223,24217,60245,30938,2.8571428571428568,1.7944116893104334,5.447321199692387,9.27408474578286,1,548,642,1997,483,1190,807,143,4991,5174,2211,417,6913,889,4199,2358,1122,0.6009997436554729,0.36029223276083056,0.02037938990002564,0.009997436554729556,0.0,0.0,0.0,0.008331197128941297,0.5097410920276852,0.4902589079723148,0.08318379902589079,0.09151499615483208,0.08279928223532428,0.08946423993847731,0.07023840041015124,0.12099461676493208,0.12496795693411945,0.12073827223788773,0.05652396821327865,0.045629325813893874,0.06049730838246604,0.0376826454755191,0.015765188413227382,0.7848890042840452,0.2151109957159548,0.08242612752721618,0.06065318818040436,0.06998444790046658,0.11119751166407467,0.13841368584758942,0.15902021772939348,0.1547433903576983,0.14968895800933127,0.038102643856920686,0.03576982892690513,0.2130637636080871,0.2496111975116641,0.7764385692068431,0.18779160186625196,0.4626749611197512,0.3137636080870917,0.018328633683670853,0.6397077672391694,0.6631632914637272,0.2833888746475263,0.053447833888746465,0.8860548577287874,0.11394514227121252,0.5381953345296078,0.30223019738528584,0.143809279671879,Winkler County
248,"Wise County, Texas",908.0,15.0,0.016519823788546256,16302,64639,12300,49868,759,258,281,114,2,1057,64639,32424,32215,4302,4380,4564,4366,3784,8020,7761,9171,4731,4058,5997,2504,1001,38.4,904.394,0.441,63665,52358,41587,18246,11307,22080,1049,790,1893,2073,2959,4418,3037,3801,1012,1048,61709,79497,28781,52564,40089,1.6519823788546255,1.4047247018054116,25.220068379770733,71.4721681037247,1,3732,5032,16219,4813,8764,7455,1431,14771,37177,23957,3505,55137,9502,29416,21663,12559,0.1902875972709974,0.7714847073748047,0.011742137099893251,0.003991398381781896,0.004347220718142298,0.0017636411454385124,3.094107272699144e-05,0.016352356936214982,0.5016166710499853,0.4983833289500147,0.06655424743575859,0.06776094927211126,0.07060752796299448,0.06754436176302232,0.05854050959946781,0.12407370163523568,0.1200668327170903,0.14188028898961927,0.07319110753569827,0.06277943656306564,0.09277680657188384,0.03873822305419329,0.015486006899859218,0.8223984921071232,0.17760150789287674,0.047509057971014484,0.035778985507246376,0.08573369565217391,0.0938858695652174,0.13401268115942028,0.20009057971014493,0.13754528985507247,0.1721467391304348,0.04583333333333333,0.04746376811594203,0.16902173913043478,0.2278985507246377,0.7345561594202898,0.2179800724637681,0.3969202898550725,0.3376358695652174,0.022138337536162383,0.2285152926251953,0.5751481303856805,0.370627639660267,0.05422422995405251,0.8529989634740637,0.14700103652593635,0.4550812976685902,0.3351382292424078,0.1942944661891428,Wise County
249,"Wood County, Texas",626.0,39.0,0.06230031948881789,6844,43815,4313,36273,2335,277,133,37,34,413,43815,21807,22008,2138,2208,2656,2751,2115,4129,4211,5300,3464,3073,6759,3661,1350,48.2,645.245,0.331,42880,37006,27043,18512,5874,16531,1255,1085,1724,1980,2422,2893,2058,1996,663,455,48534,68298,27841,49656,34209,6.2300319488817895,1.428734451671802,15.620221385370305,67.90443939898798,1,4064,4402,13417,2659,8466,4951,761,7542,20208,18596,5011,32045,11770,15997,12975,13493,0.09843660846741983,0.8278671687778159,0.053292251512039264,0.006322035832477462,0.0030354901289512725,0.0008444596599338128,0.000775989957777017,0.00942599566358553,0.4977062649777474,0.5022937350222526,0.04879607440374301,0.05039370078740157,0.060618509642816384,0.06278671687778158,0.04827114002054091,0.09423713340180304,0.0961086385940888,0.1209631404770056,0.07905968275704668,0.07013579824261097,0.15426223895926053,0.08355585986534292,0.030811365970558027,0.8630130597014926,0.13698694029850747,0.07591797229447704,0.06563426290000605,0.10428891174157644,0.11977496824148567,0.14651261266711027,0.1750045369306152,0.1244933760813018,0.12074284677273002,0.040106466638436866,0.0275240457322606,0.2458411469360595,0.26628758090859594,0.8116266408565725,0.1608493134111669,0.5121287278446555,0.29949791301191697,0.017368481113773822,0.17213283122218415,0.4612119137281753,0.42442086043592375,0.11436722583590095,0.7313705352048385,0.2686294647951615,0.3651032751340865,0.29613146182814104,0.30795389706721443,Wood County
